goodreads_book_id,tag_id,count
13146214,4942,20
13146214,20824,19
13146214,21815,19
13146214,18663,19
13146214,11505,18
13146214,25152,18
13146214,2180,18
13146214,29452,17
13146214,32586,17
13146214,11221,17
13146214,24996,17
13146214,1010,17
13146214,30521,16
13146214,18680,16
13146214,22333,16
13146214,33032,16
13146214,11491,15
13146214,25822,15
13146214,9638,15
13146214,22944,15
13146214,11500,15
13146214,2104,14
13146214,9221,14
13146214,5090,14
13146214,11978,14
13146214,8740,14
13146214,27170,14
13146214,22689,13
13146214,11550,13
13146214,25167,13
13146214,14064,13
13146214,3377,13
13146214,783,13
13146214,19524,13
13146214,2136,13
13146214,1679,13
13146214,31934,13
13146214,2538,13
13146214,15215,13
13146214,33004,13
13151129,30574,19836
13151129,26771,223
13151129,26837,205
13151129,11743,138
13151129,8717,113
13151129,26894,94
13151129,22743,59
13151129,11557,57
13151129,27199,55
13151129,3389,48
13151129,18045,38
13151129,26785,32
13151129,22529,32
13151129,30521,30
13151129,3358,30
13151129,27398,29
13151129,9221,28
13151129,10600,27
13151129,26897,26
13151129,11305,25
13151129,33114,25
13151129,3371,24
13151129,2056,24
13151129,10611,24
13151129,3392,21
13151129,17213,21
13151129,28235,20
13151129,32130,19
13151129,5207,18
13151129,28247,18
13151129,3379,15
13151129,3377,15
13151129,1691,13
13151129,10210,13
13151129,10602,13
13151129,10607,13
13151129,10197,12
13151129,10608,12
13151129,32586,11
13151129,1416,10
13151129,22753,9
13151129,11370,9
13151129,25148,9
13151129,25822,9
13151129,20849,8
13151129,1540,8
13151129,6257,8
13151129,21989,7
13151129,24997,7
13151129,24995,7
13151129,24993,7
13151129,18051,7
13151129,28300,7
13151129,26774,7
13151129,30800,7
13151129,10064,7
13151129,10604,7
13151129,22536,7
13151129,32989,6
13151129,10644,6
13151129,26842,6
13151129,21928,6
13151129,20047,6
13151129,11376,6
13151129,12663,6
13151129,12709,6
13151129,6259,6
13151129,20774,5
13151129,15169,5
13151129,22034,5
13151129,14064,5
13151129,10093,5
13151129,25149,5
13151129,18284,5
13151129,1659,5
13151129,21274,5
13151129,9477,5
13151129,32080,5
13151129,31557,5
13151129,30804,5
13151129,6122,5
13151129,10758,5
13151129,12700,5
13151129,10609,5
13151129,10603,5
13151129,22689,4
13151129,25151,4
13151129,30672,4
13151129,11503,4
13151129,30571,4
13151129,711,4
13151129,27412,4
13151129,7308,4
13151129,661,4
13151129,20066,4
13151129,28254,4
13151129,11386,4
13151129,10610,4
13151129,12405,4
13151129,11824,4
13152998,30574,1189
13152998,11743,404
13152998,14487,131
13152998,1753,88
13152998,8717,84
13152998,4949,78
13152998,11557,50
13152998,18367,48
13152998,32130,45
13152998,18326,44
13152998,30952,39
13152998,1659,35
13152998,22743,33
13152998,18045,32
13152998,3371,30
13152998,8055,30
13152998,3389,29
13152998,14467,29
13152998,3392,25
13152998,17213,25
13152998,25151,20
13152998,2277,20
13152998,2313,20
13152998,24807,20
13152998,25149,19
13152998,5207,18
13152998,7457,18
13152998,22034,18
13152998,21989,18
13152998,18318,17
13152998,24840,17
13152998,31656,16
13152998,26735,16
13152998,24993,16
13152998,25148,16
13152998,10197,15
13152998,3377,15
13152998,1761,15
13152998,5051,15
13152998,1642,14
13152998,12948,13
13152998,1762,13
13152998,30521,12
13152998,11644,12
13152998,17426,12
13152998,25150,11
13152998,8067,11
13152998,32586,11
13152998,11221,11
13152998,2271,10
13152998,30672,10
13152998,442,10
13152998,21662,10
13152998,22618,10
13152998,32724,10
13152998,20472,10
13152998,22753,9
13152998,24995,9
13152998,4959,9
13152998,9221,8
13152998,15169,8
13152998,25152,8
13152998,11503,8
13152998,3379,8
13152998,11643,8
13152998,21656,8
13152998,21660,8
13152998,22027,8
13152998,32686,8
13152998,31528,8
13152998,11798,8
13152998,13079,8
13152998,2312,7
13152998,18054,7
13152998,14552,7
13152998,24996,7
13152998,1416,7
13152998,22025,7
13152998,28183,7
13152998,5090,6
13152998,2294,6
13152998,25438,6
13152998,10093,6
13152998,24999,6
13152998,18292,6
13152998,711,6
13152998,5357,6
13152998,11776,6
13152998,1758,6
13152998,1754,6
13152998,20774,5
13152998,9886,5
13152998,941,5
13152998,3579,5
13152998,5481,5
13152998,4968,5
13152998,22733,5
13152998,8656,5
13152998,20750,5
13152998,943,5
13154933,30574,10586
13154933,8717,699
13154933,9124,308
13154933,14821,287
13154933,11743,208
13154933,11305,166
13154933,20939,122
13154933,27199,107
13154933,22973,105
13154933,22200,97
13154933,9221,91
13154933,11557,88
13154933,30358,85
13154933,17413,80
13154933,29011,76
13154933,22743,66
13154933,29076,48
13154933,5207,47
13154933,18045,42
13154933,17213,40
13154933,3371,36
13154933,26837,36
13154933,13150,36
13154933,31617,34
13154933,30521,32
13154933,3389,31
13154933,3358,30
13154933,22753,27
13154933,3392,27
13154933,22201,26
13154933,26771,25
13154933,10197,23
13154933,32586,23
13154933,10210,22
13154933,1659,21
13154933,20774,20
13154933,3379,19
13154933,30464,19
13154933,25149,18
13154933,25148,18
13154933,17415,18
13154933,26785,16
13154933,20994,16
13154933,10093,14
13154933,30386,14
13154933,29083,14
13154933,22198,14
13154933,3377,12
13154933,24993,12
13154933,32080,12
13154933,11503,11
13154933,1540,11
13154933,26894,11
13154933,1691,10
13154933,20849,10
13154933,20989,10
13154933,22034,9
13154933,11370,9
13154933,22689,9
13154933,8055,9
13154933,14064,9
13154933,18054,9
13154933,8517,9
13154933,18051,9
13154933,14856,9
13154933,1642,8
13154933,24996,8
13154933,15048,8
13154933,6122,8
13154933,698,8
13154933,13962,8
13154933,23037,7
13154933,17217,7
13154933,24997,7
13154933,18284,7
13154933,10094,7
13154933,21274,7
13154933,20811,7
13154933,30368,7
13154933,5263,7
13154933,30308,7
13154933,9129,7
13154933,15169,6
13154933,11550,6
13154933,25153,6
13154933,9477,6
13154933,686,6
13154933,22333,6
13154933,31557,6
13154933,21815,6
13154933,9130,6
13154933,5090,5
13154933,25152,5
13154933,25151,5
13154933,25150,5
13154933,5481,5
13154933,718,5
13154933,30381,5
13154933,9122,5
13154933,22980,5
13154952,8717,646
13154952,11743,497
13154952,28422,262
13154952,30574,259
13154952,16518,252
13154952,3956,148
13154952,13720,101
13154952,3371,60
13154952,9221,56
13154952,11557,53
13154952,18045,49
13154952,14487,46
13154952,3389,45
13154952,22743,44
13154952,3392,41
13154952,17213,41
13154952,1659,34
13154952,25148,33
13154952,22034,32
13154952,3379,29
13154952,24993,27
13154952,4949,27
13154952,5207,25
13154952,12948,25
13154952,1642,23
13154952,8055,21
13154952,8067,20
13154952,10197,19
13154952,11221,18
13154952,3377,17
13154952,21989,16
13154952,9886,16
13154952,18284,16
13154952,20774,15
13154952,25149,15
13154952,22753,14
13154952,10210,14
13154952,24995,14
13154952,686,14
13154952,698,14
13154952,28434,14
13154952,711,13
13154952,10093,12
13154952,28420,12
13154952,30521,11
13154952,18054,11
13154952,25438,11
13154952,12048,11
13154952,3358,10
13154952,10094,10
13154952,694,10
13154952,14064,9
13154952,25630,9
13154952,25151,8
13154952,32586,8
13154952,14467,8
13154952,18051,8
13154952,18282,8
13154952,11776,8
13154952,15169,7
13154952,25150,7
13154952,18367,7
13154952,30358,7
13154952,11503,7
13154952,9484,7
13154952,11978,7
13154952,5481,7
13154952,5051,7
13154952,33114,6
13154952,21928,6
13154952,24996,6
13154952,21815,6
13154952,5357,6
13154952,3960,6
13154952,20849,5
13154952,25152,5
13154952,22689,5
13154952,14764,5
13154952,2277,5
13154952,29076,5
13154952,8517,5
13154952,747,5
13154952,31505,5
13154952,722,5
13154952,9477,5
13154952,22618,5
13154952,6122,5
13154952,11720,5
13154952,1499,5
13154952,1810,5
13154952,3958,5
13154952,28426,5
13154952,22545,4
13154952,24997,4
13154952,25000,4
13154952,805,4
13154952,31557,4
13154952,22733,4
13154952,823,4
13154952,5358,4
13167062,30574,8740
13167062,6750,202
13167062,8717,195
13167062,11743,129
13167062,26138,112
13167062,19389,80
13167062,3371,50
13167062,3392,38
13167062,18045,35
13167062,3389,33
13167062,8055,30
13167062,4076,29
13167062,5207,26
13167062,28204,26
13167062,28215,26
13167062,15048,23
13167062,25148,22
13167062,11557,21
13167062,17213,21
13167062,3379,21
13167062,3377,20
13167062,1659,20
13167062,8076,20
13167062,1642,19
13167062,9221,18
13167062,22743,17
13167062,6729,17
13167062,6766,16
13167062,32726,15
13167062,24993,12
13167062,25149,11
13167062,24995,11
13167062,28974,11
13167062,2484,11
13167062,22753,10
13167062,25150,10
13167062,4949,10
13167062,21815,10
13167062,28218,10
13167062,12948,9
13167062,32708,9
13167062,12600,8
13167062,8067,8
13167062,18054,8
13167062,25151,7
13167062,10197,7
13167062,32586,7
13167062,11221,7
13167062,11978,7
13167062,25630,7
13167062,698,7
13167062,18282,7
13167062,21876,7
13167062,4074,7
13167062,20774,6
13167062,22034,6
13167062,25153,6
13167062,10093,6
13167062,18284,6
13167062,18051,6
13167062,12663,6
13167062,2481,6
13167062,20849,5
13167062,5090,5
13167062,25438,5
13167062,10094,5
13167062,24999,5
13167062,25000,5
13167062,5180,5
13167062,1645,5
13167062,28964,5
13167062,5358,5
13167062,30521,4
13167062,14064,4
13167062,11503,4
13167062,10210,4
13167062,17217,4
13167062,24997,4
13167062,19524,4
13167062,711,4
13167062,9477,4
13167062,686,4
13167062,751,4
13167062,5357,4
13167062,22733,4
13167062,4068,4
13167062,28945,4
13167062,18188,4
13167062,4070,4
13167062,6700,4
13167062,25345,4
13167062,5444,3
13167062,25366,3
13167062,29316,3
13167062,805,3
13167062,831,3
13167062,5360,3
13167062,26697,3
13167062,5361,3
13167062,27952,3
13183957,33114,695
13183957,11557,676
13183957,22973,523
13183957,2056,468
13183957,8717,389
13183957,26138,364
13183957,32989,294
13183957,11305,279
13183957,26771,245
13183957,22983,198
13183957,27199,196
13183957,17213,191
13183957,22025,178
13183957,26837,133
13183957,5207,127
13183957,22027,120
13183957,10197,110
13183957,10210,105
13183957,29011,104
13183957,16334,95
13183957,18762,89
13183957,2048,76
13183957,27669,71
13183957,31617,62
13183957,25150,60
13183957,10094,60
13183957,11590,57
13183957,22743,52
13183957,25149,50
13183957,25148,48
13183957,16324,47
13183957,33035,45
13183957,18763,43
13183957,11743,42
13183957,10093,42
13183957,30521,39
13183957,30574,37
13183957,25151,37
13183957,17217,36
13183957,1128,35
13183957,11550,34
13183957,14370,33
13183957,4944,32
13183957,16429,32
13183957,25822,31
13183957,25167,30
13183957,24995,30
13183957,24993,29
13183957,22977,29
13183957,11497,28
13183957,33009,27
13183957,8055,27
13183957,23796,27
13183957,27682,26
13183957,22753,25
13183957,4942,25
13183957,698,24
13183957,11503,23
13183957,722,23
13183957,21815,22
13183957,32586,21
13183957,24996,21
13183957,783,21
13183957,1078,21
13183957,33045,21
13183957,29452,20
13183957,22345,20
13183957,3389,19
13183957,24997,19
13183957,751,19
13183957,26894,19
13183957,12334,19
13183957,25152,18
13183957,20731,18
13183957,33121,18
13183957,10213,18
13183957,11079,18
13183957,20824,17
13183957,22689,17
13183957,21387,17
13183957,15169,16
13183957,3392,16
13183957,18045,16
13183957,22333,16
13183957,24222,16
13183957,22029,16
13183957,2104,15
13183957,20774,15
13183957,10644,15
13183957,32996,15
13183957,32099,15
13183957,1540,14
13183957,20811,14
13183957,11366,14
13183957,19524,13
13183957,29316,13
13183957,718,13
13183957,31509,13
13183957,1010,13
13183957,18994,13
13184572,30574,2484
13184572,8717,458
13184572,6750,361
13184572,11743,238
13184572,16338,67
13184572,26138,65
13184572,25148,53
13184572,5207,49
13184572,8055,49
13184572,1659,46
13184572,18045,41
13184572,1642,41
13184572,6766,36
13184572,11557,28
13184572,3392,28
13184572,3371,27
13184572,25149,27
13184572,17213,26
13184572,6729,26
13184572,22743,25
13184572,3389,25
13184572,32586,24
13184572,686,23
13184572,24993,22
13184572,32708,22
13184572,4949,21
13184572,3379,20
13184572,22034,19
13184572,698,17
13184572,14719,17
13184572,1416,16
13184572,9484,15
13184572,8067,14
13184572,4076,14
13184572,9221,13
13184572,25150,13
13184572,10197,13
13184572,12948,13
13184572,11503,12
13184572,25438,12
13184572,9477,12
13184572,15048,11
13184572,5357,11
13184572,32300,11
13184572,22689,10
13184572,32726,10
13184572,15169,9
13184572,18054,9
13184572,10210,9
13184572,722,9
13184572,22753,8
13184572,25151,8
13184572,18284,8
13184572,24995,8
13184572,21815,8
13184572,8346,8
13184572,21374,8
13184572,30521,7
13184572,3377,7
13184572,18051,7
13184572,19524,7
13184572,711,7
13184572,8076,7
13184572,694,7
13184572,28949,7
13184572,20774,6
13184572,9886,6
13184572,11221,6
13184572,24999,6
13184572,5180,6
13184572,12680,6
13184572,12869,6
13184572,21339,6
13184572,8344,6
13184572,20849,5
13184572,25152,5
13184572,21989,5
13184572,14064,5
13184572,10093,5
13184572,12048,5
13184572,25822,5
13184572,30571,5
13184572,805,5
13184572,25436,5
13184572,32099,5
13184572,28740,5
13184572,6755,5
13184572,6131,5
13184572,5008,5
13184572,4074,5
13184572,32299,5
13184572,18640,4
13184572,27556,4
13184572,20288,4
13184572,24997,4
13184572,24996,4
13184572,736,4
13184572,31505,4
13184572,22345,4
13184572,13962,4
13184992,30574,5356
13184992,11557,839
13184992,17450,569
13184992,26138,530
13184992,8076,284
13184992,8055,227
13184992,8717,201
13184992,27199,190
13184992,2136,177
13184992,17213,127
13184992,26207,100
13184992,12680,91
13184992,1642,78
13184992,6750,73
13184992,1128,67
13184992,26076,66
13184992,16830,64
13184992,29076,63
13184992,11590,57
13184992,24960,51
13184992,2138,51
13184992,15048,49
13184992,10197,47
13184992,1499,45
13184992,1540,42
13184992,11550,40
13184992,10825,37
13184992,25148,36
13184992,2132,36
13184992,11497,35
13184992,3358,34
13184992,25149,34
13184992,18851,33
13184992,3389,32
13184992,11743,31
13184992,9886,30
13184992,10210,30
13184992,22743,29
13184992,23037,29
13184992,3786,29
13184992,3371,28
13184992,3211,28
13184992,11503,26
13184992,24908,26
13184992,2104,23
13184992,8517,23
13184992,24995,23
13184992,1679,23
13184992,5207,22
13184992,11505,22
13184992,17217,22
13184992,21387,22
13184992,28612,22
13184992,24964,21
13184992,1120,21
13184992,4942,21
13184992,11500,21
13184992,11491,20
13184992,26077,20
13184992,17451,20
13184992,3539,20
13184992,25151,19
13184992,25150,19
13184992,20939,18
13184992,11595,18
13184992,15060,18
13184992,10094,17
13184992,4944,17
13184992,26146,17
13184992,1502,17
13184992,25765,16
13184992,18640,16
13184992,10093,16
13184992,24996,16
13184992,24993,16
13184992,8273,16
13184992,18520,16
13184992,25152,15
13184992,18682,15
13184992,14408,15
13184992,14894,15
13184992,3783,15
13184992,29401,15
13184992,2135,15
13184992,11471,15
13184992,3392,14
13184992,1078,14
13184992,21815,14
13184992,26078,14
13184992,24997,13
13184992,10824,13
13184992,19767,13
13184992,18869,13
13184992,18680,12
13184992,11221,12
13184992,8922,12
13184992,2541,12
13184992,18795,12
13184992,17724,12
13184992,17906,12
13226173,30574,23262
13226173,19052,267
13226173,19175,265
13226173,8717,257
13226173,13561,218
13226173,11305,172
13226173,11557,157
13226173,33114,117
13226173,5207,106
13226173,13547,103
13226173,28610,84
13226173,6362,77
13226173,31745,63
13226173,32989,59
13226173,26138,55
13226173,22973,48
13226173,27199,41
13226173,2516,41
13226173,27432,40
13226173,30521,39
13226173,22743,37
13226173,22753,36
13226173,14487,36
13226173,7778,30
13226173,29011,25
13226173,32586,25
13226173,32345,25
13226173,18886,24
13226173,31617,22
13226173,19103,21
13226173,11590,20
13226173,29867,20
13226173,9277,20
13226173,13575,20
13226173,11743,18
13226173,25150,18
13226173,19165,18
13226173,18045,17
13226173,15550,17
13226173,15169,14
13226173,2593,13
13226173,29452,12
13226173,26837,12
13226173,19160,12
13226173,13568,12
13226173,25151,11
13226173,14467,11
13226173,24997,11
13226173,19065,11
13226173,20774,10
13226173,1128,10
13226173,18054,10
13226173,22983,10
13226173,19083,10
13226173,18668,9
13226173,31723,9
13226173,32080,9
13226173,19102,9
13226173,29969,9
13226173,9221,8
13226173,5090,8
13226173,25149,8
13226173,24995,8
13226173,19524,8
13226173,1540,8
13226173,751,8
13226173,30729,8
13226173,13555,8
13226173,7806,8
13226173,27428,8
13226173,11497,7
13226173,33012,7
13226173,22689,7
13226173,21274,7
13226173,2517,7
13226173,2519,7
13226173,5481,7
13226173,7739,7
13226173,7784,7
13226173,700,7
13226173,27473,7
13226173,19182,7
13226173,33009,6
13226173,22352,6
13226173,11503,6
13226173,25148,6
13226173,9477,6
13226173,766,6
13226173,32099,6
13226173,22944,6
13226173,5332,6
13226173,20476,6
13226173,30413,6
13226173,20849,5
13226173,25152,5
13226173,5444,5
13226173,24999,5
13226173,7763,5
13226173,4942,5
13226173,13570,5
13252406,30574,5338
13252406,20939,479
13252406,8717,242
13252406,26138,204
13252406,15954,204
13252406,16258,192
13252406,15358,134
13252406,15359,128
13252406,8517,119
13252406,11743,108
13252406,26207,101
13252406,12709,100
13252406,27199,94
13252406,29076,88
13252406,9221,72
13252406,26771,70
13252406,26837,61
13252406,11557,58
13252406,3371,58
13252406,30358,58
13252406,21831,56
13252406,3389,52
13252406,20994,43
13252406,25148,41
13252406,22743,39
13252406,3392,39
13252406,17213,39
13252406,20989,38
13252406,5207,37
13252406,3358,36
13252406,20926,34
13252406,11305,32
13252406,18045,32
13252406,1642,28
13252406,25997,28
13252406,25149,26
13252406,25998,26
13252406,10197,25
13252406,9336,25
13252406,24993,22
13252406,10963,21
13252406,25996,21
13252406,12700,20
13252406,3377,19
13252406,11550,18
13252406,10210,18
13252406,3379,18
13252406,23888,18
13252406,20662,18
13252406,20957,16
13252406,10962,16
13252406,24995,15
13252406,27257,14
13252406,23037,13
13252406,18051,13
13252406,21840,13
13252406,26172,13
13252406,31617,12
13252406,30521,12
13252406,14064,12
13252406,8527,12
13252406,698,12
13252406,20656,12
13252406,17724,12
13252406,20774,11
13252406,15169,11
13252406,8533,11
13252406,22689,10
13252406,21815,10
13252406,13962,10
13252406,24960,9
13252406,32586,9
13252406,11503,9
13252406,10093,9
13252406,24997,9
13252406,24996,9
13252406,21274,9
13252406,5481,9
13252406,22944,9
13252406,6122,9
13252406,694,9
13252406,21827,9
13252406,20849,8
13252406,5090,8
13252406,25150,8
13252406,18284,8
13252406,686,8
13252406,26894,8
13252406,13955,8
13252406,29083,8
13252406,30373,8
13252406,11590,7
13252406,22753,7
13252406,1078,7
13252406,18795,7
13252406,20991,7
13252406,15955,7
13252406,831,6
13252406,855,6
13252406,3521,6
13272498,30574,1006
13272498,20939,358
13272498,29573,223
13272498,30358,198
13272498,8517,198
13272498,11743,119
13272498,27199,98
13272498,8717,90
13272498,29076,81
13272498,25971,80
13272498,9221,76
13272498,17213,62
13272498,20994,53
13272498,22743,49
13272498,5207,48
13272498,13119,42
13272498,20989,41
13272498,20926,41
13272498,25969,40
13272498,13117,38
13272498,18045,36
13272498,11557,35
13272498,30386,35
13272498,25148,34
13272498,3358,30
13272498,9336,30
13272498,3371,29
13272498,10197,29
13272498,3389,28
13272498,30521,27
13272498,8527,27
13272498,10210,25
13272498,8545,25
13272498,1642,24
13272498,3379,24
13272498,22753,23
13272498,20957,21
13272498,20662,21
13272498,25149,20
13272498,24995,19
13272498,24996,17
13272498,20774,16
13272498,25972,16
13272498,8055,15
13272498,24993,15
13272498,3392,14
13272498,10094,14
13272498,1659,14
13272498,20656,14
13272498,29083,14
13272498,25151,13
13272498,10644,12
13272498,25152,12
13272498,24997,12
13272498,8533,12
13272498,24999,12
13272498,12048,12
13272498,28881,12
13272498,20986,12
13272498,25150,11
13272498,10093,11
13272498,23888,11
13272498,25968,11
13272498,25970,11
13272498,8535,10
13272498,21815,10
13272498,5500,10
13272498,6944,10
13272498,15169,9
13272498,20849,9
13272498,23037,9
13272498,8549,9
13272498,21001,9
13272498,9886,8
13272498,17442,8
13272498,30373,8
13272498,20991,8
13272498,14064,7
13272498,18054,7
13272498,32586,7
13272498,11503,7
13272498,3377,7
13272498,23885,7
13272498,21003,7
13272498,1078,7
13272498,5481,7
13272498,25966,7
13272498,2277,6
13272498,18051,6
13272498,11978,6
13272498,718,6
13272498,30381,6
13272498,19634,6
13272498,12366,6
13272498,736,5
13272498,766,5
13272498,22733,5
13272498,8524,5
13272498,4918,5
13272498,27195,5
13359067,30574,1916
13359067,8717,321
13359067,17838,99
13359067,17213,87
13359067,30386,80
13359067,11743,71
13359067,30358,70
13359067,16005,68
13359067,3371,67
13359067,20939,54
13359067,18045,54
13359067,11557,43
13359067,9221,41
13359067,20989,39
13359067,10197,36
13359067,1542,36
13359067,16008,36
13359067,3379,31
13359067,29083,28
13359067,25148,27
13359067,30521,25
13359067,1554,25
13359067,24968,24
13359067,3358,23
13359067,3377,23
13359067,8545,23
13359067,22753,22
13359067,8517,22
13359067,24993,22
13359067,1540,21
13359067,1642,20
13359067,8527,18
13359067,6784,18
13359067,22743,17
13359067,27199,17
13359067,3389,16
13359067,25149,16
13359067,1659,16
13359067,8533,15
13359067,24999,15
13359067,29076,14
13359067,20047,14
13359067,18284,13
13359067,10094,13
13359067,12048,13
13359067,6804,13
13359067,20994,12
13359067,11503,12
13359067,10093,12
13359067,18051,12
13359067,30381,12
13359067,20662,12
13359067,3392,11
13359067,20957,11
13359067,722,11
13359067,698,10
13359067,23037,9
13359067,21001,9
13359067,25822,9
13359067,5481,9
13359067,27260,9
13359067,5090,8
13359067,8055,8
13359067,18054,8
13359067,17841,8
13359067,25152,7
13359067,21989,7
13359067,25153,7
13359067,14064,7
13359067,9738,7
13359067,24997,7
13359067,8549,7
13359067,711,7
13359067,686,7
13359067,22333,7
13359067,21815,7
13359067,13962,7
13359067,15990,7
13359067,6046,7
13359067,5207,6
13359067,10644,6
13359067,9886,6
13359067,17217,6
13359067,6122,6
13359067,17391,6
13359067,10866,6
13359067,15215,6
13359067,2158,6
13359067,5358,6
13359067,6469,6
13359067,16006,6
13359067,1691,5
13359067,10210,5
13359067,20926,5
13359067,747,5
13359067,32088,5
13359067,7303,5
13359067,4922,5
13359067,6814,5
13359067,8416,5
13362536,33114,1548
13362536,22973,1309
13362536,30574,1289
13362536,26138,1065
13362536,2056,1023
13362536,32989,750
13362536,26771,564
13362536,22983,452
13362536,5207,424
13362536,26837,361
13362536,11590,332
13362536,29011,272
13362536,17213,205
13362536,31617,175
13362536,22743,165
13362536,25150,164
13362536,4944,163
13362536,10197,159
13362536,25149,154
13362536,2048,151
13362536,10210,142
13362536,11743,119
13362536,25151,116
13362536,30521,111
13362536,11497,109
13362536,4942,103
13362536,11550,97
13362536,24995,88
13362536,18763,81
13362536,24960,78
13362536,11505,77
13362536,24997,77
13362536,2104,73
13362536,23796,73
13362536,21387,72
13362536,11491,70
13362536,14370,67
13362536,25822,66
13362536,16324,66
13362536,25167,65
13362536,10094,65
13362536,7511,65
13362536,11595,64
13362536,33045,64
13362536,12680,63
13362536,18640,62
13362536,32586,62
13362536,9638,61
13362536,751,61
13362536,33009,60
13362536,24996,60
13362536,10093,59
13362536,25148,59
13362536,22977,58
13362536,1078,57
13362536,722,57
13362536,2136,56
13362536,18045,55
13362536,26894,53
13362536,11305,51
13362536,3389,51
13362536,11574,51
13362536,8055,51
13362536,18680,51
13362536,18886,48
13362536,1691,48
13362536,20824,48
13362536,20774,47
13362536,1540,47
13362536,15169,45
13362536,29452,44
13362536,11366,44
13362536,18851,43
13362536,11503,43
13362536,8717,42
13362536,18682,42
13362536,11557,41
13362536,783,40
13362536,17217,38
13362536,3786,38
13362536,1120,37
13362536,22352,37
13362536,25765,36
13362536,25153,36
13362536,22330,36
13362536,3783,36
13362536,3392,35
13362536,17080,35
13362536,2218,34
13362536,10644,33
13362536,32996,33
13362536,11988,33
13362536,20731,32
13362536,29316,32
13362536,5090,31
13362536,718,31
13362536,4317,31
13362536,29144,31
13362536,31509,29
13362536,21815,28
13369678,11557,663
13369678,26138,543
13369678,21387,436
13369678,33114,331
13369678,30574,272
13369678,8055,227
13369678,27199,203
13369678,32989,161
13369678,8717,140
13369678,5207,125
13369678,17213,118
13369678,8076,105
13369678,10197,74
13369678,6750,71
13369678,10210,59
13369678,25149,54
13369678,25148,54
13369678,11590,48
13369678,18668,47
13369678,22743,46
13369678,33045,42
13369678,14370,41
13369678,24995,35
13369678,22753,33
13369678,18640,33
13369678,21055,33
13369678,11497,32
13369678,3389,31
13369678,30167,29
13369678,33133,28
13369678,18045,27
13369678,25151,27
13369678,24993,27
13369678,4944,27
13369678,25150,26
13369678,1128,25
13369678,25438,25
13369678,10093,24
13369678,17217,24
13369678,10094,24
13369678,7668,24
13369678,1078,23
13369678,33004,23
13369678,5090,22
13369678,20824,22
13369678,11595,22
13369678,9886,22
13369678,722,21
13369678,9221,20
13369678,29452,20
13369678,14064,20
13369678,11503,20
13369678,12598,20
13369678,2104,19
13369678,15169,19
13369678,9638,19
13369678,11743,18
13369678,18680,18
13369678,23037,18
13369678,3786,18
13369678,9822,17
13369678,21391,17
13369678,11491,16
13369678,11978,16
13369678,698,16
13369678,29475,16
13369678,11505,15
13369678,30521,15
13369678,32586,15
13369678,18670,15
13369678,33032,15
13369678,10213,15
13369678,33148,15
13369678,20774,14
13369678,751,14
13369678,21815,14
13369678,9976,14
13369678,19476,14
13369678,30168,14
13369678,3392,13
13369678,24997,13
13369678,24996,13
13369678,32996,13
13369678,22345,13
13369678,4942,13
13369678,3783,13
13369678,27170,13
13369678,22689,12
13369678,22944,12
13369678,700,12
13369678,29119,12
13369678,28422,12
13369678,25152,11
13369678,18682,11
13369678,1642,11
13369678,10758,11
13369678,1010,11
13369678,15215,11
13369678,18663,11
13369678,28945,11
13372690,30574,6013
13372690,32989,695
13372690,8076,440
13372690,11590,411
13372690,6750,270
13372690,11497,263
13372690,11743,259
13372690,18851,216
13372690,26138,211
13372690,25149,205
13372690,14370,198
13372690,25438,172
13372690,22743,162
13372690,29384,155
13372690,11557,154
13372690,25148,150
13372690,4944,149
13372690,25151,142
13372690,8055,133
13372690,18640,132
13372690,23831,132
13372690,20824,130
13372690,25150,127
13372690,8717,122
13372690,33114,121
13372690,28848,121
13372690,11505,119
13372690,9886,118
13372690,21055,117
13372690,22753,113
13372690,11491,111
13372690,4942,110
13372690,11595,105
13372690,24995,102
13372690,33045,102
13372690,722,99
13372690,18680,95
13372690,10093,95
13372690,32586,93
13372690,18045,91
13372690,1078,87
13372690,9638,84
13372690,10539,79
13372690,20731,78
13372690,24996,75
13372690,11574,73
13372690,33004,73
13372690,29401,73
13372690,11503,71
13372690,9147,71
13372690,11550,70
13372690,24993,67
13372690,25822,66
13372690,11221,64
13372690,24997,64
13372690,18682,62
13372690,21387,62
13372690,24960,61
13372690,783,61
13372690,20774,59
13372690,33032,59
13372690,12035,58
13372690,33133,58
13372690,2538,57
13372690,7668,55
13372690,4949,53
13372690,751,53
13372690,7852,52
13372690,7677,51
13372690,3389,48
13372690,22944,45
13372690,21815,44
13372690,831,44
13372690,18663,44
13372690,15169,42
13372690,29452,42
13372690,25436,42
13372690,23037,41
13372690,17217,41
13372690,21391,41
13372690,25153,40
13372690,31232,40
13372690,698,40
13372690,12680,39
13372690,29144,39
13372690,7664,39
13372690,8067,38
13372690,11570,38
13372690,21339,37
13372690,11464,37
13372690,14900,37
13372690,20829,36
13372690,2106,35
13372690,2218,35
13372690,2541,35
13372690,12336,35
13372690,29402,35
13372690,29119,35
13372690,3371,34
13372690,11988,34
13412515,30574,9366
13412515,11557,846
13412515,26138,808
13412515,17450,659
13412515,8076,422
13412515,8055,363
13412515,27199,261
13412515,2136,238
13412515,8717,235
13412515,17213,168
13412515,1642,127
13412515,26207,119
13412515,10825,94
13412515,29076,93
13412515,2138,83
13412515,16830,72
13412515,10197,70
13412515,6750,63
13412515,11590,62
